x,rho,rho unc,dollars,dollars unc
294.0,-1.0371115961171589,-0.07057217239288155,-1.3828154614895452,-0.0940962298571754
600.0,-4.547768184961735,-0.06925563323236529,-6.063690913282314,-0.0923408443098204
900.0,-7.236114544591629,-0.0759720634891623,-9.648152726122172,-0.1012960846522164
1200.0,-11.465391442747833,-0.07578686866808612,-15.287188590330446,-0.10104915822411484
2500.0,-12.410062769047258,-0.07868447521712434,-16.54675035872968,-0.10491263362283244
0.1,-0.0,0,-0.0,0.0
250.0,-1.0097802946421712,-0.07120835275849939,-1.3463737261895619,-0.09494447034466585
77.0,-0.5530909576561052,-0.0664361391267854,-0.7374546102081403,-0.08858151883571388
3000.0,-12.892211536842737,-0.07834793538912925,-17.189615382456985,-0.10446391385217234
